time,tcp,udp,icmp,bitrate
1,0,81639,0,963993312.00
2,0,81648,0,964099584.00
3,0,81596,0,963485568.00
4,0,81586,0,963367488.00
5,0,81812,0,966036096.00
6,0,81811,0,966024288.00
7,0,81802,0,965918016.00
8,0,81673,0,964394784.00
9,0,81827,0,966213216.00
10,0,81829,0,966236832.00
11,0,81771,0,965551968.00
12,0,81814,0,966059712.00
13,0,81589,0,963402912.00
14,0,81792,0,965799936.00
15,0,81793,0,965811744.00
16,0,81650,0,964123200.00
17,0,81710,0,964831680.00
18,0,81656,0,964194048.00
19,0,81763,0,965457504.00
20,0,81611,0,963662688.00
21,0,81774,0,965587392.00
22,0,81617,0,963733536.00
23,0,81584,0,963343872.00
24,0,81605,0,963591840.00
25,0,81619,0,963757152.00
26,0,81567,0,963143136.00
27,0,81645,0,964064160.00
28,0,81619,0,963757152.00
29,0,81649,0,964111392.00
30,0,81594,0,963461952.00
31,0,81826,0,966201408.00
32,0,81812,0,966036096.00
33,0,81888,0,966933504.00
34,0,81798,0,965870784.00
35,0,81614,0,963698112.00
36,0,81801,0,965906208.00
37,0,81777,0,965622816.00
38,0,81829,0,966236832.00
39,0,81781,0,965670048.00
40,0,81788,0,965752704.00
41,0,81824,0,966177792.00
42,0,81753,0,965339424.00
43,0,81632,0,963910656.00
44,0,81785,0,965717280.00
45,0,81606,0,963603648.00
46,0,81506,0,962422848.00
47,0,81675,0,964418400.00
48,0,81780,0,965658240.00
49,0,81585,0,963355680.00
50,0,81786,0,965729088.00
51,0,81788,0,965752704.00
52,0,81779,0,965646432.00
53,0,81650,0,964123200.00
54,0,81737,0,965150496.00
55,0,81629,0,963875232.00
56,0,81465,0,961938720.00
57,0,81593,0,963450144.00
58,0,81647,0,964087776.00
59,0,81594,0,963461952.00
60,0,80047,0,945194976.00
