time,tcp,udp,icmp,bitrate
1,0,47324,0,558801792.00
2,0,47294,0,558447552.00
3,0,47198,0,557313984.00
4,0,47161,0,556877088.00
5,0,47138,0,556605504.00
6,0,47425,0,559994400.00
7,0,47462,0,560431296.00
8,0,47462,0,560431296.00
9,0,47458,0,560384064.00
10,0,47435,0,560112480.00
11,0,47464,0,560454912.00
12,0,47452,0,560313216.00
13,0,47457,0,560372256.00
14,0,47443,0,560206944.00
15,0,47457,0,560372256.00
16,0,47450,0,560289600.00
17,0,47482,0,560667456.00
18,0,47510,0,560998080.00
19,0,47508,0,560974464.00
20,0,47484,0,560691072.00
21,0,47475,0,560584800.00
22,0,47456,0,560360448.00
23,0,47443,0,560206944.00
24,0,47459,0,560395872.00
25,0,47452,0,560313216.00
26,0,47448,0,560265984.00
27,0,47430,0,560053440.00
28,0,47470,0,560525760.00
29,0,47427,0,560018016.00
30,0,47454,0,560336832.00
31,0,47428,0,560029824.00
32,0,47467,0,560490336.00
33,0,47442,0,560195136.00
34,0,47375,0,559404000.00
35,0,47165,0,556924320.00
36,0,47140,0,556629120.00
37,0,47191,0,557231328.00
38,0,47139,0,556617312.00
39,0,47218,0,557550144.00
40,0,47430,0,560053440.00
41,0,47459,0,560395872.00
42,0,47481,0,560655648.00
43,0,47435,0,560112480.00
44,0,47444,0,560218752.00
45,0,47441,0,560183328.00
46,0,47446,0,560242368.00
47,0,47423,0,559970784.00
48,0,47441,0,560183328.00
49,0,47411,0,559829088.00
50,0,47434,0,560100672.00
51,0,47421,0,559947168.00
52,0,47414,0,559864512.00
53,0,47387,0,559545696.00
54,0,47444,0,560218752.00
55,0,47455,0,560348640.00
56,0,47450,0,560289600.00
57,0,47442,0,560195136.00
58,0,47474,0,560572992.00
59,0,47430,0,560053440.00
60,0,45959,0,542683872.00
