time,tcp,udp,icmp,bitrate
1,13977,0,0,262145184.00
2,14153,0,0,263064032.00
3,15088,0,0,278801792.00
4,14031,0,0,269477152.00
5,13540,0,0,266295808.00
6,13921,0,0,276184864.00
7,13077,0,0,263415712.00
8,12664,0,0,262711040.00
9,13247,0,0,266880544.00
10,20426,0,0,301016384.00
11,14152,0,0,259310400.00
12,12904,0,0,251771328.00
13,13608,0,0,278927488.00
14,20510,0,0,314616192.00
15,16831,0,0,273630624.00
16,23933,0,0,330323232.00
17,15504,0,0,266927488.00
18,14748,0,0,269868096.00
19,14701,0,0,265794144.00
20,18709,0,0,296954336.00
21,16898,0,0,287049600.00
22,14453,0,0,277923680.00
23,18709,0,0,307437856.00
24,16521,0,0,300573472.00
25,17466,0,0,286289664.00
26,16107,0,0,289361696.00
27,18594,0,0,326688960.00
28,15615,0,0,290431264.00
29,15177,0,0,280970272.00
30,11318,0,0,249130688.00
31,12519,0,0,255387552.00
32,15134,0,0,312020672.00
33,18921,0,0,330149600.00
34,13485,0,0,283220320.00
35,14943,0,0,289723104.00
36,16839,0,0,315764960.00
37,13514,0,0,274312704.00
38,24209,0,0,343782816.00
39,25268,0,0,343620992.00
40,22067,0,0,324913376.00
41,15290,0,0,278781568.00
42,20227,0,0,329986272.00
43,17129,0,0,302320736.00
44,18312,0,0,305280256.00
45,17500,0,0,285156992.00
46,17643,0,0,314489248.00
47,16564,0,0,311132800.00
48,12877,0,0,275692640.00
49,10465,0,0,235767008.00
50,11597,0,0,268082336.00
51,17727,0,0,305720352.00
52,15998,0,0,284983936.00
53,16613,0,0,290904352.00
54,16278,0,0,280547904.00
55,16325,0,0,288212896.00
56,18207,0,0,294741472.00
57,18885,0,0,303827360.00
58,24425,0,0,344220192.00
59,14836,0,0,272522688.00
60,16720,0,0,292712336.00
