time,tcp,udp,icmp,bitrate
1,19996,0,0,328940288.00
2,13614,0,0,287351552.00
3,14360,0,0,260138304.00
4,11829,0,0,248335456.00
5,13131,0,0,277489568.00
6,13517,0,0,279584672.00
7,13586,0,0,298900736.00
8,15522,0,0,284345728.00
9,15248,0,0,289351872.00
10,15108,0,0,292815168.00
11,13560,0,0,289738560.00
12,14187,0,0,311024352.00
13,12393,0,0,261578912.00
14,13904,0,0,275448000.00
15,12834,0,0,273508544.00
16,11181,0,0,266380192.00
17,13550,0,0,280084928.00
18,10548,0,0,256339968.00
19,15931,0,0,286809504.00
20,13544,0,0,278437504.00
21,12623,0,0,275610144.00
22,14219,0,0,281811232.00
23,13488,0,0,267270400.00
24,14720,0,0,285228416.00
25,18464,0,0,322371968.00
26,18386,0,0,321459136.00
27,11604,0,0,255979968.00
28,11157,0,0,260242272.00
29,9863,0,0,240462944.00
30,12202,0,0,281180672.00
31,12964,0,0,278613248.00
32,12812,0,0,293620800.00
33,11666,0,0,267450752.00
34,12200,0,0,275480512.00
35,12665,0,0,262375520.00
36,15651,0,0,270985120.00
37,14574,0,0,261883840.00
38,14809,0,0,292493856.00
39,11067,0,0,260529184.00
40,13273,0,0,260879264.00
41,14809,0,0,282960224.00
42,12498,0,0,273171840.00
43,12673,0,0,272294752.00
44,16156,0,0,302877440.00
45,16725,0,0,314431712.00
46,15989,0,0,299066336.00
47,12483,0,0,266852320.00
48,14419,0,0,300822688.00
49,17131,0,0,305773600.00
50,14864,0,0,295632832.00
51,14236,0,0,279698432.00
52,13880,0,0,289755840.00
53,11832,0,0,262863040.00
54,12807,0,0,264195360.00
55,14529,0,0,298250464.00
56,18493,0,0,316314016.00
57,13715,0,0,293614176.00
58,13106,0,0,268779584.00
59,12083,0,0,251093856.00
60,15484,0,0,294387520.00
