time,tcp,udp,icmp,bitrate
1,14400,0,0,272584576.00
2,16948,0,0,303774528.00
3,15184,0,0,283764928.00
4,13189,0,0,285854176.00
5,12820,0,0,265023232.00
6,22777,0,0,336225120.00
7,16113,0,0,298156448.00
8,16062,0,0,286203712.00
9,18880,0,0,311980416.00
10,13733,0,0,276002400.00
11,16614,0,0,290151808.00
12,12973,0,0,276555040.00
13,16065,0,0,295692256.00
14,14019,0,0,284728288.00
15,15172,0,0,290003712.00
16,12311,0,0,252706208.00
17,10237,0,0,247175072.00
18,10696,0,0,247076416.00
19,14547,0,0,277487840.00
20,10517,0,0,254357792.00
21,13073,0,0,277708704.00
22,13558,0,0,283586624.00
23,12489,0,0,272218208.00
24,9551,0,0,233487008.00
25,15221,0,0,283699232.00
26,11452,0,0,252870144.00
27,14741,0,0,284553696.00
28,9552,0,0,235143936.00
29,10666,0,0,257721216.00
30,10512,0,0,242505280.00
31,11349,0,0,257240800.00
32,12291,0,0,260227488.00
33,13346,0,0,263226432.00
34,17569,0,0,295541792.00
35,16807,0,0,287312928.00
36,11915,0,0,266338016.00
37,11112,0,0,257234880.00
38,16386,0,0,299509504.00
39,13244,0,0,272335360.00
40,11114,0,0,267835072.00
41,15048,0,0,285700800.00
42,10432,0,0,247615296.00
43,11847,0,0,263251552.00
44,9930,0,0,247800320.00
45,12481,0,0,268843936.00
46,12834,0,0,275130304.00
47,12707,0,0,283626464.00
48,13373,0,0,282258592.00
49,12607,0,0,281963104.00
50,10852,0,0,238082624.00
51,14381,0,0,282874848.00
52,20597,0,0,320699232.00
53,13118,0,0,278561472.00
54,12934,0,0,280662720.00
55,15800,0,0,290589312.00
56,19653,0,0,315672928.00
57,16825,0,0,292162528.00
58,13860,0,0,273587840.00
59,11645,0,0,249811168.00
60,11036,0,0,262302920.00
