time,tcp,udp,icmp,bitrate
1,0,79613,0,940070304.00
2,0,79762,0,941829696.00
3,0,79753,0,941723424.00
4,0,79748,0,941664384.00
5,0,79716,0,941286528.00
6,0,79585,0,939739680.00
7,0,79618,0,940129344.00
8,0,79678,0,940837824.00
9,0,79635,0,940330080.00
10,0,79686,0,940932288.00
11,0,79717,0,941298336.00
12,0,79698,0,941073984.00
13,0,79719,0,941321952.00
14,0,79709,0,941203872.00
15,0,79744,0,941617152.00
16,0,79717,0,941298336.00
17,0,79642,0,940412736.00
18,0,79718,0,941310144.00
19,0,79801,0,942290208.00
20,0,79754,0,941735232.00
21,0,79699,0,941085792.00
22,0,79705,0,941156640.00
23,0,79680,0,940861440.00
24,0,79646,0,940459968.00
25,0,79646,0,940459968.00
26,0,79709,0,941203872.00
27,0,79765,0,941865120.00
28,0,79782,0,942065856.00
29,0,79747,0,941652576.00
30,0,79790,0,942160320.00
31,0,79832,0,942656256.00
32,0,79769,0,941912352.00
33,0,79837,0,942715296.00
34,0,79783,0,942077664.00
35,0,79722,0,941357376.00
36,0,79657,0,940589856.00
37,0,79745,0,941628960.00
38,0,79684,0,940908672.00
39,0,79713,0,941251104.00
40,0,79697,0,941062176.00
41,0,79714,0,941262912.00
42,0,79748,0,941664384.00
43,0,79612,0,940058496.00
44,0,79590,0,939798720.00
45,0,79606,0,939987648.00
46,0,79580,0,939680640.00
47,0,79632,0,940294656.00
48,0,79704,0,941144832.00
49,0,79640,0,940389120.00
50,0,79620,0,940152960.00
51,0,79715,0,941274720.00
52,0,79704,0,941144832.00
53,0,79623,0,940188384.00
54,0,79681,0,940873248.00
55,0,79708,0,941192064.00
56,0,79737,0,941534496.00
57,0,79689,0,940967712.00
58,0,79660,0,940625280.00
59,0,79646,0,940459968.00
60,0,77080,0,910160640.00
