time,tcp,udp,icmp,bitrate
1,15107,0,0,272009888.00
2,18958,0,0,296629312.00
3,19796,0,0,296363968.00
4,15061,0,0,269581280.00
5,13751,0,0,256293920.00
6,17235,0,0,301391776.00
7,14832,0,0,282714944.00
8,19061,0,0,296486816.00
9,15332,0,0,284637376.00
10,18277,0,0,301234464.00
11,24071,0,0,338026080.00
12,21878,0,0,308605568.00
13,19463,0,0,318374048.00
14,14689,0,0,269669792.00
15,16223,0,0,278347232.00
16,17696,0,0,278797824.00
17,14708,0,0,272469440.00
18,16533,0,0,279066976.00
19,22713,0,0,319378528.00
20,14927,0,0,265169952.00
21,17454,0,0,289806208.00
22,12384,0,0,258609664.00
23,13816,0,0,270766208.00
24,13742,0,0,259070336.00
25,15264,0,0,268495744.00
26,20843,0,0,306240480.00
27,16115,0,0,286920800.00
28,19890,0,0,317659712.00
29,19097,0,0,306510368.00
30,21232,0,0,322283968.00
31,23904,0,0,334875264.00
32,19778,0,0,317126592.00
33,17082,0,0,297273728.00
34,11844,0,0,243476416.00
35,13831,0,0,268583072.00
36,12501,0,0,265516064.00
37,13479,0,0,272375200.00
38,12654,0,0,265012096.00
39,12225,0,0,249357408.00
40,13286,0,0,263919680.00
41,11742,0,0,246804928.00
42,12804,0,0,266337152.00
43,13711,0,0,277058976.00
44,12720,0,0,265746176.00
45,14208,0,0,278377792.00
46,14711,0,0,275887968.00
47,17492,0,0,299228224.00
48,12519,0,0,254252320.00
49,10874,0,0,237547328.00
50,10834,0,0,252381376.00
51,12899,0,0,268994656.00
52,12967,0,0,251206752.00
53,13505,0,0,268331616.00
54,12821,0,0,265405920.00
55,16406,0,0,270430400.00
56,14476,0,0,266105984.00
57,11461,0,0,253626848.00
58,12474,0,0,261554688.00
59,16178,0,0,284074176.00
60,10865,0,0,236353120.00
