time,tcp,udp,icmp,bitrate
1,0,78492,0,926833536.00
2,0,78518,0,927140544.00
3,0,78396,0,925699968.00
4,0,78454,0,926384832.00
5,0,78521,0,927175968.00
6,0,78544,0,927447552.00
7,0,78610,0,928226880.00
8,0,78516,0,927116928.00
9,0,78501,0,926939808.00
10,0,78464,0,926502912.00
11,0,78369,0,925381152.00
12,0,78438,0,926195904.00
13,0,78489,0,926798112.00
14,0,78511,0,927057888.00
15,0,78568,0,927730944.00
16,0,78437,0,926184096.00
17,0,78426,0,926054208.00
18,0,78403,0,925782624.00
19,0,78422,0,926006976.00
20,0,78577,0,927837216.00
21,0,78554,0,927565632.00
22,0,78606,0,928179648.00
23,0,78520,0,927164160.00
24,0,78635,0,928522080.00
25,0,78636,0,928533888.00
26,0,78653,0,928734624.00
27,0,78630,0,928463040.00
28,0,78670,0,928935360.00
29,0,78620,0,928344960.00
30,0,78592,0,928014336.00
31,0,78598,0,928085184.00
32,0,78511,0,927057888.00
33,0,78532,0,927305856.00
34,0,78513,0,927081504.00
35,0,78518,0,927140544.00
36,0,78532,0,927305856.00
37,0,78586,0,927943488.00
38,0,78393,0,925664544.00
39,0,78394,0,925676352.00
40,0,78353,0,925192224.00
41,0,78409,0,925853472.00
42,0,78353,0,925192224.00
43,0,78443,0,926254944.00
44,0,78403,0,925782624.00
45,0,78505,0,926987040.00
46,0,78422,0,926006976.00
47,0,78476,0,926644608.00
48,0,78449,0,926325792.00
49,0,78464,0,926502912.00
50,0,78494,0,926857152.00
51,0,78498,0,926904384.00
52,0,78510,0,927046080.00
53,0,78542,0,927423936.00
54,0,78544,0,927447552.00
55,0,78542,0,927423936.00
56,0,78539,0,927388512.00
57,0,78517,0,927128736.00
58,0,78551,0,927530208.00
59,0,78525,0,927223200.00
60,0,76258,0,900454464.00
