time,tcp,udp,icmp,bitrate
1,0,79238,0,935642304.00
2,0,79160,0,934721280.00
3,0,79262,0,935925696.00
4,0,79250,0,935784000.00
5,0,79309,0,936480672.00
6,0,79283,0,936173664.00
7,0,79281,0,936150048.00
8,0,79297,0,936338976.00
9,0,79284,0,936185472.00
10,0,79288,0,936232704.00
11,0,79289,0,936244512.00
12,0,79184,0,935004672.00
13,0,79265,0,935961120.00
14,0,79243,0,935701344.00
15,0,79205,0,935252640.00
16,0,79241,0,935677728.00
17,0,79274,0,936067392.00
18,0,79309,0,936480672.00
19,0,79325,0,936669600.00
20,0,79276,0,936091008.00
21,0,79305,0,936433440.00
22,0,79252,0,935807616.00
23,0,79338,0,936823104.00
24,0,79284,0,936185472.00
25,0,79182,0,934981056.00
26,0,79189,0,935063712.00
27,0,79221,0,935441568.00
28,0,79197,0,935158176.00
29,0,79225,0,935488800.00
30,0,79217,0,935394336.00
31,0,79224,0,935476992.00
32,0,79146,0,934555968.00
33,0,79197,0,935158176.00
34,0,79173,0,934874784.00
35,0,79182,0,934981056.00
36,0,79244,0,935713152.00
37,0,79182,0,934981056.00
38,0,79219,0,935417952.00
39,0,79168,0,934815744.00
40,0,79230,0,935547840.00
41,0,79194,0,935122752.00
42,0,79161,0,934733088.00
43,0,79242,0,935689536.00
44,0,79247,0,935748576.00
45,0,79172,0,934862976.00
46,0,79198,0,935169984.00
47,0,79173,0,934874784.00
48,0,79215,0,935370720.00
49,0,79234,0,935595072.00
50,0,79278,0,936114624.00
51,0,79265,0,935961120.00
52,0,79261,0,935913888.00
53,0,79331,0,936740448.00
54,0,79337,0,936811296.00
55,0,79252,0,935807616.00
56,0,79242,0,935689536.00
57,0,79258,0,935878464.00
58,0,79243,0,935701344.00
59,0,79335,0,936787680.00
60,0,77144,0,910916352.00
