time,tcp,udp,icmp,bitrate
1,0,47338,0,558967104.00
2,0,47318,0,558730944.00
3,0,47154,0,556794432.00
4,0,47189,0,557207712.00
5,0,47139,0,556617312.00
6,0,47401,0,559711008.00
7,0,47458,0,560384064.00
8,0,47458,0,560384064.00
9,0,47470,0,560525760.00
10,0,47450,0,560289600.00
11,0,45670,0,539271360.00
12,0,47408,0,559793664.00
13,0,47420,0,559935360.00
14,0,47377,0,559427616.00
15,0,47383,0,559498464.00
16,0,47388,0,559557504.00
17,0,47382,0,559486656.00
18,0,47394,0,559628352.00
19,0,47384,0,559510272.00
20,0,47443,0,560206944.00
21,0,47426,0,560006208.00
22,0,47431,0,560065248.00
23,0,47459,0,560395872.00
24,0,47382,0,559486656.00
25,0,47166,0,556936128.00
26,0,47138,0,556605504.00
27,0,47139,0,556617312.00
28,0,47196,0,557290368.00
29,0,47142,0,556652736.00
30,0,47458,0,560384064.00
31,0,47445,0,560230560.00
32,0,47466,0,560478528.00
33,0,47432,0,560077056.00
34,0,47438,0,560147904.00
35,0,47445,0,560230560.00
36,0,47439,0,560159712.00
37,0,47445,0,560230560.00
38,0,47457,0,560372256.00
39,0,47460,0,560407680.00
40,0,47474,0,560572992.00
41,0,47473,0,560561184.00
42,0,47458,0,560384064.00
43,0,47490,0,560761920.00
44,0,47474,0,560572992.00
45,0,47473,0,560561184.00
46,0,47484,0,560691072.00
47,0,47488,0,560738304.00
48,0,47364,0,559274112.00
49,0,47199,0,557325792.00
50,0,47181,0,557113248.00
51,0,47199,0,557325792.00
52,0,47183,0,557136864.00
53,0,47157,0,556829856.00
54,0,47265,0,558105120.00
55,0,47474,0,560572992.00
56,0,47466,0,560478528.00
57,0,47506,0,560950848.00
58,0,47475,0,560584800.00
59,0,47458,0,560384064.00
60,0,45929,0,542329632.00
